Mbh,logLikelihood
7.607601976148221,-6.4481867688222545
7.611609984156228,-6.452602100372766
7.6156179921642355,-6.457017610396442
7.619626000172243,-6.461433301803613
7.62363400818025,-6.465849177551907
7.627642016188258,-6.470265240647026
7.631650024196265,-6.474681494143513
7.635658032204272,-6.479097941145544
7.63966604021228,-6.483514584807727
7.643674048220287,-6.48793142833592
7.647682056228295,-6.492348474988049
7.651690064236309,-6.496765728074957
7.655698072244316,-6.5011831909612505
7.659706080252324,-6.505600867066173
7.663714088260331,-6.510018759864475
7.667722096268339,-6.514436872887319
7.671730104276346,-6.518855209723179
7.675738112284353,-6.5232737740187705
7.679746120292361,-6.527692569479984
7.683754128300368,-6.532111599872837
7.6877621363083755,-6.536530869024445
7.691770144316383,-6.540950380823999
7.69577815232439,-6.545370139223766
7.699786160332398,-6.549790148240105
7.703794168340405,-6.554210411954497
7.7078021763484195,-6.558630934514583
7.711810184356427,-6.563051720135241
7.715818192364434,-6.567472773099651
7.719826200372442,-6.571894097760401
7.723834208380449,-6.576315698540596
7.727842216388456,-6.580737579934991
7.731850224396464,-6.585159746511138
7.735858232404471,-6.589582202910558
7.7398662404124785,-6.594004953849918
7.743874248420486,-6.598428004122244
7.747882256428493,-6.6028513585981345
7.751890264436501,-6.607275022227011
7.755898272444508,-6.611699000038373
7.759906280452515,-6.61612329714308
7.763914288460523,-6.6205479187346565
7.767922296468537,-6.624972870090611
7.771930304476552,-6.629398156573771
7.775938312484559,-6.633823783633659
7.7799463204925665,-6.638249756807865
7.783954328500574,-6.642676081723461
7.787962336508581,-6.647102764098419
7.791970344516589,-6.651529809743068
7.795978352524596,-6.655957224561565
7.799986360532603,-6.660385014553383
7.803994368540611,-6.664813185814842
7.808002376548618,-6.669241744540635
7.8120103845566256,-6.673670697025404
7.816018392564633,-6.678100049665328
7.82002640057264,-6.6825298089597345
7.824034408580648,-6.6869599815127385
7.828042416588662,-6.691390574034906
7.83205042459667,-6.695821593344949
7.836058432604677,-6.700253046371433
7.840066440612684,-6.704684940154524
7.844074448620692,-6.7091172818477585
7.848082456628699,-6.713550078719835
7.8520904646367065,-6.7179833381564364
7.856098472644714,-6.722417067662088
7.860106480652721,-6.726851274862028
7.864114488660729,-6.7312859675041254
7.868122496668736,-6.735721153460806
7.872130504676743,-6.740156840731026
7.876138512684751,-6.744593037442266
7.880146520692758,-6.74902975185256
7.884154528700773,-6.753466992352546
7.88816253670878,-6.7579047674675605
7.892170544716787,-6.762343085859757
7.896178552724795,-6.766781956330256
7.900186560732802,-6.771221387821331
7.9041945687408095,-6.775661389418625
7.908202576748817,-6.780101970353399
7.912210584756824,-6.784543140004819
7.916218592764832,-6.788984907902271
7.920226600772839,-6.793427283727719
7.924234608780846,-6.797870277318082
7.928242616788854,-6.802313898667676
7.932250624796861,-6.806758157930652
7.9362586328048685,-6.811203065423507
7.940266640812876,-6.815648631627614
7.94427464882089,-6.820094867191787
7.948282656828898,-6.824541782934897
7.952290664836905,-6.8289893898485134
7.9562986728449125,-6.8334376990995915
7.96030668085292,-6.8378867220332
7.964314688860934,-6.842336470175283
7.968322696868942,-6.846786955235466
7.972330704876949,-6.851238189109902
7.9763387128849565,-6.8556901838841675
7.980346720892964,-6.8601429518361785
7.984354728900971,-6.864596505439175
7.988362736908979,-6.86905085736473
7.992370744916986,-6.873506020485812
7.9963787529249934,-6.877962007879887
8.000386760933,-6.882418832832067
8.004394768941015,-6.886876508838299
8.008402776949023,-6.891335049608608
8.01241078495703,-6.895794469070382
8.016418792965037,-6.900254781371704
8.020426800973045,-6.904716000884725
8.024434808981052,-6.909178142209098
8.02844281698906,-6.913641220175448
8.032450824997067,-6.918105249848899
8.036458833005074,-6.922570246532648
8.040466841013082,-6.927036225771586
8.04447484902109,-6.931503203355976
8.048482857029096,-6.935971195325171
8.052490865037104,-6.940440217971401
8.056498873045111,-6.944910287843596
8.060506881053119,-6.949381421751271
8.064514889061133,-6.953853636768459
8.06852289706914,-6.958326950237704
8.072530905077148,-6.962801379774101
8.076538913085155,-6.967276943269398
8.080546921093163,-6.971753658896152
8.08455492910117,-6.976231545111933
8.088562937109177,-6.980710620663601
8.092570945117185,-6.985190904591622
8.096578953125192,-6.989672416234461
8.1005869611332,-6.99415517523301
8.104594969141207,-6.998639201535096
8.108602977149214,-7.003124515400042
8.112610985157222,-7.007611137403281
8.116618993165229,-7.012099088441034
8.120627001173244,-7.016588389735059
8.124635009181251,-7.021079062837446
8.128643017189258,-7.02557112963548
8.132651025197266,-7.030064612356577
8.136659033205273,-7.034559533573263
8.14066704121328,-7.039055916208231
8.144675049221288,-7.043553783539464
8.148683057229295,-7.048053159205405
8.152691065237303,-7.052554067210212
8.15669907324531,-7.057056531929069
8.160707081253324,-7.0615605781135615
8.164715089261332,-7.066066230897118
8.16872309726934,-7.070573515800527
8.172731105277347,-7.07508245873751
8.176739113285354,-7.079593086020369
8.180747121293368,-7.0841054243656965
8.184755129301376,-7.088619500900158
8.188763137309383,-7.093135343166344
8.19277114531739,-7.097652979128687
8.196779153325398,-7.102172437179443
8.200787161333405,-7.106693746144764
8.204795169341413,-7.111216935290807
8.20880317734942,-7.115742034329944
8.212811185357427,-7.120269073427024
8.216819193365435,-7.124798083205711
8.220827201373442,-7.129329094754896
8.22483520938145,-7.13386213963517
8.228843217389457,-7.138397249885381
8.232851225397464,-7.14293445802925
8.236859233405472,-7.14747379708207
8.240867241413486,-7.152015300557463
8.244875249421494,-7.156559002474215
8.248883257429501,-7.161104937363192
8.252891265437508,-7.165653140274308
8.256899273445516,-7.170203646783578
8.260907281453523,-7.1747564930002365
8.26491528946153,-7.17931171557393
8.268923297469538,-7.183869351701977
8.272931305477545,-7.188429439136704
8.276939313485553,-7.192992016192844
8.28094732149356,-7.197557121755004
8.284955329501567,-7.2021247952852265
8.288963337509575,-7.206695076830577
8.292971345517582,-7.211268007030841
8.296979353525597,-7.215843627126266
8.300987361533604,-7.22042197896538
8.304995369541611,-7.225003105012875
8.309003377549619,-7.229587048357556
8.313011385557626,-7.234173852720361
8.317019393565634,-7.238763562462438
8.321027401573641,-7.243356222593296
8.325035409581648,-7.2479518787790065
8.329043417589656,-7.252550577350484
8.333051425597663,-7.257152365311817
8.33705943360567,-7.261757290348657
8.341067441613678,-7.26636540083668
8.345075449621685,-7.270976745850088
8.349083457629693,-7.275591375170186
8.353091465637707,-7.280209339294002
8.357099473645714,-7.2848306894429635
8.361107481653729,-7.289455477571629
8.365115489661736,-7.294083756376468
8.369123497669744,-7.2987155793046945
8.373131505677751,-7.303351000563141
8.377139513685758,-7.307990075127183
8.381147521693766,-7.312632858749706
8.385155529701773,-7.317279407970112
8.38916353770978,-7.321929780123371
8.393171545717788,-7.326584033349102
8.397179553725795,-7.331242226600693
8.401187561733803,-7.335904419654457
8.40519556974181,-7.340570673118806
8.409203577749818,-7.345241048443464
8.413211585757825,-7.349915607928703
8.41721959376584,-7.3545944147345885
8.421227601773847,-7.3592775328902595
8.425235609781854,-7.363965027303209
8.429243617789862,-7.368656963768589
8.433251625797869,-7.373353408978515
8.437259633805876,-7.378054430531376
8.441267641813884,-7.382760096941151
8.445275649821891,-7.387470477646719
8.449283657829898,-7.392185643021161
8.453291665837906,-7.396905664381056
8.457299673845913,-7.401630613995756
8.46130768185392,-7.406360565096647
8.465315689861928,-7.411095591886382
8.469323697869935,-7.415835769548089
8.47333170587795,-7.420581174254541
8.477339713885957,-7.425331883177287
8.481347721893965,-7.430087974495757
8.485355729901972,-7.434849527406281
8.48936373790998,-7.439616622131094
8.493371745917987,-7.444389339927252
8.497379753925994,-7.449167763095495
8.501387761934001,-7.453951974989037
8.505395769942009,-7.458742060022272
8.509403777950016,-7.463538103679399
8.513411785958024,-7.468340192522958
8.517419793966031,-7.4731484142022655
8.521427801974038,-7.477962857461736
8.525435809982046,-7.482783612149117
8.52944381799006,-7.487610769223567
8.533451825998068,-7.4924444207636425
8.537459834006075,-7.497284659975129
8.541467842014082,-7.502131581198734
8.54547585002209,-7.5069852799176315
8.549483858030097,-7.511845852764846
8.553491866038112,-7.516713397530472
8.557499874046112,-7.5215880131687
8.561507882054126,-7.526469799804701
8.565515890062134,-7.531358858741252
8.569523898070141,-7.536255292465221
8.573531906078149,-7.541159204653796
8.577539914086156,-7.546070700180511
8.581547922094163,-7.550989885121038
8.58555593010217,-7.555916866758727
8.589563938110178,-7.5608517535899
8.593571946118193,-7.565794655328885
8.5975799541262,-7.570745682912765
8.601587962134207,-7.57570494850585
8.605595970142215,-7.58067256550385
8.609603978150222,-7.585648648537744
8.61361198615823,-7.590633313477322
8.617619994166237,-7.595626677434403
8.621628002174244,-7.6006288587657105
8.625636010182252,-7.605639977075388
8.629644018190259,-7.610660153217156
8.633652026198266,-7.6156895092960815
8.637660034206274,-7.6207281686699595
8.641668042214281,-7.625776255950301
8.645676050222288,-7.630833897002876
8.649684058230303,-7.635901218947862
8.65369206623831,-7.64097835015952
8.657700074246318,-7.646065420265432
8.661708082254325,-7.651162560145265
8.665716090262332,-7.6562699019290426
8.66972409827034,-7.661387578994936
8.673732106278347,-7.666515725966532
8.677740114286355,-7.671654478709583
8.681748122294362,-7.676803974328214
8.68575613030237,-7.68196435116059
8.689764138310377,-7.687135748774003
8.693772146318384,-7.692318307959391
8.697780154326392,-7.697512170725251
8.701788162334399,-7.702717480290967
8.705796170342413,-7.707934381079484
8.70980417835042,-7.713163018709382
8.713812186358428,-7.718403539986274
8.717820194366436,-7.723656092893545
8.721828202374443,-7.728920826582443
8.72583621038245,-7.7341978913614255
8.729844218390458,-7.739487438684854
8.733852226398465,-7.744789621140941
8.737860234406472,-7.750104592438976
8.74186824241448,-7.755432507395804
8.745876250422487,-7.7607735219215455
8.749884258430495,-7.7661277930045545
8.753892266438502,-7.7714954786955825
8.757900274446516,-7.776876738091159
8.761908282454524,-7.782271731316151
8.765916290462531,-7.78768061950552
8.769924298470546,-7.793103564785236
8.773932306478553,-7.798540730252355
8.77794031448656,-7.803992279954245
8.781948322494568,-7.809458378866949
8.785956330502575,-7.814939192872673
8.789964338510583,-7.820434888736399
8.79397234651859,-7.825945634081596
8.797980354526597,-7.83147159736504
8.801988362534605,-7.837012947850735
8.805996370542612,-7.842569855582894
8.81000437855062,-7.848142491358024
8.814012386558627,-7.853731026696069
8.818020394566634,-7.859335633810627
8.822028402574642,-7.864956485578221
8.826036410582656,-7.870593755506635
8.830044418590663,-7.876247617702306
8.83405242659867,-7.881918246836748
8.838060434606678,-7.887605818112063
8.842068442614686,-7.893310507225452
8.846076450622693,-7.899032490332822
8.8500844586307,-7.904771944011406
8.854092466638708,-7.910529045221454
8.858100474646715,-7.916303971266961
8.862108482654723,-7.922096899755473
8.86611649066273,-7.927908008556924
8.870124498670737,-7.933737475761568
8.874132506678745,-7.939585479636965
8.878140514686752,-7.945452198584044
8.88214852269476,-7.95133781109228
8.886156530702774,-7.95724249569393
8.890164538710781,-7.963166430917413
8.894172546718789,-7.969109795239788
8.898180554726796,-7.975072767038376
8.902188562734803,-7.981055524541526
8.90619657074281,-7.987058245778547
8.910204578750818,-7.993081108528815
8.914212586758826,-7.999124290270077
8.918220594766833,-8.005187968125993
8.92222860277484,-8.011272318812868
8.926236610782848,-8.017377518585699
8.930244618790855,-8.023503743183465
8.934252626798862,-8.029651167773736
8.93826063480687,-8.035819966896609
8.942268642814884,-8.04201031440801
8.946276650822892,-8.048222383422367
8.950284658830899,-8.054456346254717
8.954292666838914,-8.060712374362245
8.958300674846921,-8.066990638285288
8.962308682854928,-8.073291307587889
8.966316690862936,-8.079614550797851
8.970324698870943,-8.085960535346393
8.97433270687895,-8.092329427507421
8.978340714886958,-8.098721392336442
8.982348722894965,-8.105136593609183
8.986356730902973,-8.111575193759931
8.99036473891098,-8.118037353819657
8.994372746918987,-8.124523233353939
8.998380754926995,-8.131032990400772
9.00238876293501,-8.137566781408239
9.006396770943017,-8.144124761172163
9.010404778951024,-8.15070708277375
9.014412786959031,-8.157313897517245
9.018420794967039,-8.163945354867703
9.022428802975046,-8.17060160238889
9.026436810983054,-8.177282785681356
9.03044481899106,-8.18398904832075
9.034452826999068,-8.190720531796435
9.038460835007076,-8.197477375450397
9.042468843015083,-8.204259716416594
9.04647685102309,-8.211067689560698
9.050484859031098,-8.21790142742035
9.054492867039105,-8.22476106014595
9.058500875047113,-8.231646715442043
9.062508883055127,-8.238558518509349
9.066516891063134,-8.245496591987493
9.070524899071142,-8.2524610558985
9.07453290707915,-8.259452027591054
9.078540915087157,-8.266469621685683
9.082548923095164,-8.273513950020762
9.086556931103171,-8.280585121599565
9.090564939111179,-8.287683242538261
9.094572947119186,-8.29480841601501
9.098580955127193,-8.301960742220151
9.1025889631352,-8.309140318307561
9.106596971143208,-8.316347238347216
9.110604979151216,-8.323581593279018
9.114612987159223,-8.33084347086792
9.118620995167237,-8.338132955660395
9.122629003175245,-8.345450128942318
9.126637011183252,-8.352795068698269
9.13064501919126,-8.36016784957233
9.134653027199267,-8.367568542830385
9.138661035207274,-8.374997216324013
9.142669043215282,-8.382453934455944
9.14667705122329,-8.38993875814719
9.150685059231304,-8.397451744805817
9.154693067239304,-8.404992948297433
9.158701075247318,-8.412562418917444
9.162709083255326,-8.420160203365013
9.166717091263333,-8.42778634471888
9.17072509927134,-8.435440882414976
9.174733107279348,-8.443123852225883
9.178741115287355,-8.45083528624217
9.18274912329537,-8.45857521285562
9.186757131303377,-8.466343656744376
9.190765139311385,-8.47414063885998
9.194773147319392,-8.481966176416408
9.1987811553274,-8.489820282880991
9.202789163335407,-8.49770296796736
9.206797171343414,-8.505614237630326
9.210805179351421,-8.513554094062739
9.214813187359429,-8.521522535694343
9.218821195367436,-8.529519557192602
9.222829203375444,-8.537545149465497
9.226837211383451,-8.545599299666327
9.230845219391458,-8.553681991200445
9.234853227399466,-8.561793203733993
9.23886123540748,-8.569932913204582
9.242869243415488,-8.578101091833881
9.246877251423495,-8.586297708142201
9.250885259431502,-8.594522726964923
9.25489326743951,-8.602776109470874
9.258901275447517,-8.611057813182532
9.262909283455524,-8.619367791998123
9.266917291463532,-8.62770599621552
9.27092529947154,-8.636072372557935
9.274933307479547,-8.644466864201442
9.278941315487554,-8.652889410804145
9.282949323495561,-8.661339948537151
9.286957331503569,-8.669818410117173
9.290965339511576,-8.678324724840786
9.29497334751959,-8.686858818620289
9.298981355527598,-8.695420614021133
9.302989363535605,-8.70401003030089
9.306997371543613,-8.712626983449692
9.31100537955162,-8.721271386232136
9.315013387559627,-8.729943148230559
9.319021395567635,-8.738642175889726
9.323029403575642,-8.74736837256276
9.32703741158365,-8.756121638558389
9.331045419591657,-8.764901871189394
9.335053427599664,-8.773708964822232
9.339061435607672,-8.78254281092775
9.34306944361568,-8.791403298133018
9.347077451623694,-8.800290312274136
9.351085459631701,-8.80920373645003
9.355093467639708,-8.818143451077182
9.359101475647723,-8.82710933394517
9.36310948365573,-8.836101260273088
9.367117491663738,-8.845119102766674
9.371125499671745,-8.854162731676178
9.375133507679752,-8.863232014854866
9.37914151568776,-8.872326817818138
9.383149523695767,-8.881447003803189
9.387157531703775,-8.890592433829179
9.391165539711782,-8.899762966757839
9.39517354771979,-8.908958459354466
9.399181555727797,-8.91817876634929
9.403189563735804,-8.927423740499105
9.407197571743811,-8.936693232649144
9.411205579751819,-8.945987091795171
9.415213587759833,-8.955305165145688
9.41922159576784,-8.964647298184255
9.423229603775848,-8.974013334731856
9.427237611783855,-8.983403117009258
9.431245619791863,-8.992816485699318
9.43525362779987,-9.002253280009246
9.439261635807878,-9.01171333773265
9.443269643815885,-9.021196495311491
9.447277651823892,-9.030702587897762
9.4512856598319,-9.040231449414923
9.455293667839907,-9.049782912619033
9.459301675847914,-9.059356809159546
9.463309683855922,-9.068952969639724
9.46731769186393,-9.07857122367664
9.471325699871944,-9.088211399960723
9.475333707879951,-9.097873326314819
9.479341715887958,-9.107556829752747
9.483349723895966,-9.117261736537298
9.487357731903973,-9.126987872237638
9.49136573991198,-9.13673506178613
9.495373747919988,-9.146503129534493
9.499381755927995,-9.156291899309316
9.503389763936003,-9.166101194466867
9.50739777194401,-9.175930837947197
9.511405779952018,-9.18578065232749
9.515413787960025,-9.195650459874695
9.519421795968032,-9.205540082597315
9.52342980397604,-9.215449342296457
9.527437811984047,-9.225378060616027
9.531445819992062,-9.2353260590921
9.535453828000069,-9.24529315920146
9.539461836008076,-9.255279182409229
9.54346984401609,-9.265283950215686
9.547477852024091,-9.275307284202118
9.551485860032106,-9.285349006075851
9.555493868040113,-9.295408937714294
9.55950187604812,-9.305486901208132
9.563509884056128,-9.315582718903542
9.567517892064135,-9.325696213443502
9.571525900072142,-9.335827207808151
9.57553390808015,-9.345975525354214
9.579541916088157,-9.35614098985347
9.583549924096165,-9.366323425530283
9.587557932104172,-9.376522657098162
9.591565940112186,-9.386738509795387
9.595573948120194,-9.396970809419699
9.599581956128201,-9.407219382361976
9.603589964136209,-9.417484055639042
9.607597972144216,-9.427764656925469
9.611605980152223,-9.438061014584461
9.61561398816023,-9.448372957697801
9.619621996168238,-9.458700316094852
9.623630004176245,-9.469042920380636
9.627638012184253,-9.479400601962979
9.63164602019226,-9.489773193078792
9.635654028200268,-9.500160526819338
9.639662036208275,-9.510562437154718
9.643670044216282,-9.520978758957384
9.647678052224297,-9.531409328024795
9.651686060232304,-9.541853981101205
9.655694068240312,-9.552312555898578
9.659702076248319,-9.562784891116642
9.663710084256326,-9.573270826462124
9.667718092264334,-9.583770202667132
9.671726100272341,-9.594282861506702
9.675734108280349,-9.604808645815606
9.679742116288356,-9.61534739950425
9.683750124296363,-9.625898967573901
9.68775813230437,-9.636463196131066
9.691766140312378,-9.647039932401142
9.695774148320385,-9.65762902474132
9.699782156328393,-9.66823032265274
9.7037901643364,-9.678843676791946
9.707798172344415,-9.689468938981607
9.711806180352422,-9.700105962220597
9.71581418836043,-9.710754600693319
9.719822196368437,-9.721414709778438
9.723830204376444,-9.73208614605692
9.727838212384452,-9.742768767319438
9.731846220392459,-9.75346243257317
9.735854228400466,-9.764167002047971
9.739862236408474,-9.774882337201959
9.743870244416481,-9.785608300726514
9.747878252424496,-9.796344756550717
9.751886260432503,-9.807091569845214
9.75589426844051,-9.817848607025576
9.759902276448518,-9.8286157357551
9.763910284456525,-9.839392824947112
9.76791829246454,-9.850179744766766
9.771926300472547,-9.86097636663237
9.775934308480554,-9.87178256321622
9.779942316488562,-9.88259820844499
9.783950324496569,-9.893423177499685
9.787958332504576,-9.904257346815116
9.791966340512584,-9.91510059407905
9.795974348520591,-9.925952798230824
9.799982356528599,-9.93681383945969
9.803990364536606,-9.9476835992027
9.807998372544613,-9.958561960142243
9.81200638055262,-9.969448806203246
9.816014388560628,-9.98034402255
9.820022396568636,-9.991247495582671
9.824030404576643,-10.00215911293349
9.828038412584657,-10.013078763462627
9.832046420592665,-10.024006337253757
9.836054428600672,-10.034941725609377
9.84006243660868,-10.045884821045803
9.844070444616687,-10.056835517287924
9.848078452624694,-10.067793709263702
9.852086460632702,-10.078759293098416
9.856094468640709,-10.08973216610868
9.860102476648716,-10.10071222679624
9.864110484656724,-10.111699374841551
9.868118492664731,-10.122693511097129
9.872126500672739,-10.133694537580771
9.876134508680746,-10.144702357468496
9.880142516688753,-10.155716875087387
9.884150524696768,-10.166737995908232
9.888158532704775,-10.177765626537989
9.892166540712783,-10.188799674712138
9.89617454872079,-10.199840049286856
9.900182556728797,-10.210886660231067
9.904190564736805,-10.221939418618359
9.908198572744812,-10.23299823661881
9.91220658075282,-10.24406302749064
9.916214588760827,-10.255133705571827
9.920222596768834,-10.26621018627156
9.924230604776842,-10.277292386061648
9.928238612784849,-10.288380222467822
9.932246620792856,-10.29947361406095
9.93625462880087,-10.310572480448204
9.940262636808878,-10.321676742264115
9.944270644816893,-10.332786321161645
9.948278652824893,-10.343901139803098
9.952286660832907,-10.35502112185109
9.956294668840915,-10.366146191959375
9.960302676848922,-10.377276275763712
9.96431068485693,-10.388411299872656
9.968318692864937,-10.399551191858317
9.972326700872944,-10.410695880247117
9.976334708880952,-10.421845294510508
9.98034271688896,-10.432999365055691
9.984350724896967,-10.444158023216291
9.988358732904974,-10.455321201243084
9.992366740912981,-10.466488832294639
9.996374748920989,-10.477660850428054
10.000382756928996,-10.488837190589598
10.00439076493701,-10.500017788605453
10.008398772945018,-10.5112025811724
10.012406780953025,-10.52239150584855
10.016414788961033,-10.533584501044094
10.02042279696904,-10.544781506012045
10.024430804977047,-10.555982460839067
10.028438812985055,-10.567187306436232
10.032446820993062,-10.578395984529925
10.03645482900107,-10.58960843765266
10.040462837009077,-10.600824609134031
10.044470845017084,-10.612044443091648
10.048478853025092,-10.623267884422111
10.052486861033099,-10.634494878792045
10.056494869041106,-10.645725372629169
10.060502877049121,-10.656959313113415
10.064510885057128,-10.668196648168065
10.068518893065136,-10.679437326451012
10.072526901073143,-10.69068129734596
10.07653490908115,-10.701928510953797
10.080542917089158,-10.713178918083905
10.084550925097165,-10.72443247024563
10.088558933105173,-10.735689119639735
10.09256694111318,-10.74694881914995
10.096574949121187,-10.758211522334559
10.100582957129195,-10.769477183418049
10.104590965137202,-10.780745757282864
10.10859897314521,-10.792017199461132
10.112606981153217,-10.803291466126563
10.116614989161231,-10.814568514086305
10.120622997169239,-10.825848300772963
10.124631005177246,-10.837130784236605
10.128639013185254,-10.848415923136882
10.13264702119326,-10.859703676735197
10.136655029201268,-10.870994004886946
10.140663037209283,-10.882286868033827
10.144671045217283,-10.893582227196202
10.148679053225298,-10.90488004396558
10.152687061233298,-10.916180280497086
10.156695069241312,-10.927482899502092
10.16070307724932,-10.938787864240831
10.164711085257327,-10.950095138515154
10.168719093265334,-10.961404686661318
10.172727101273342,-10.972716473542851
10.17673510928135,-10.984030464543498
10.180743117289364,-10.995346625560211
10.184751125297371,-11.006664922996276
10.188759133305378,-11.017985323754404
10.192767141313386,-11.029307795230018
10.196775149321393,-11.040632305304497
10.2007831573294,-11.051958822338575
10.204791165337408,-11.063287315165768
10.208799173345415,-11.07461775308588
10.212807181353423,-11.085950105858593
10.21681518936143,-11.097284343697096
10.220823197369437,-11.108620437261843
10.224831205377445,-11.119958357654298
10.228839213385452,-11.131298076410843
10.23284722139346,-11.142639565496669
10.236855229401474,-11.153982797299804
10.240863237409481,-11.165327744625168
10.244871245417489,-11.176674380688725
10.248879253425496,-11.188022679111675
10.252887261433504,-11.199372613914743
10.256895269441511,-11.210724159512518
10.260903277449518,-11.22207729070785
